id_number,space_group
1275262,8
1275288,31
12753,221
1275319,20
1275338,31
1275346,10
1275349,8
1275355,12
1275358,139
1275360,2
12754,63
1275461,12
1275484,11
1275487,14
1275491,14
1275494,15
1275497,15
12755,63
1275513,12
1275514,69
1275523,2
1275528,11
1275540,2
1275541,139
1275545,146
1275546,12
1275547,2
1275559,1
1275560,5
1275571,2
1275582,2
1275591,2
1275592,1
1275594,11
1275601,12
1275604,1
1275701,148
1275702,9
1275718,12
1275723,12
1275750,204
1275766,1
1275776,1
1275789,4
1275790,6
1275794,164
1275808,12
1275809,6
1275810,12
1275836,12
1275837,148
1275839,3
1275845,15
1275873,7
1275876,12
1275879,8
1275887,8
12759,59
1275904,2
1275910,8
1275931,1
1275937,194
1275948,71
1275970,119
1275975,129
1275986,194
1275988,5
12760,189
1276017,1
1276026,13
1276032,8
1276097,5
12761,139
1276118,1
1276134,74
1276140,13
12762,221
1276200,8
1276209,12
1276228,5
1276248,2
1276259,5
1276282,2
1276293,2
12763,221
1276311,2
1276359,12
1276363,2
12764,139
1276403,8
1276409,8
1276416,1
1276433,20
1276442,123
1276468,11
1276479,15
1276496,2
12765,139
1276507,143
1276532,12
1276577,2
1276591,107
12766,229
1276652,122
1276673,12
1276679,62
1276702,71
1276717,2
1276755,166
1276757,12
1276783,5
1276812,63
1276828,8
1276849,12
1276866,119
1276873,74
12769,141
1276910,5
12770,141
1277038,5
1277045,1
1277050,1
1277077,25
12771,227
1277107,2
1277117,9
1277121,11
1277156,2
1277185,160
12772,140
1277216,8
1277232,1
1277241,62
1277255,2
1277299,63
12773,140
1277330,12
1277332,12
12774,63
1277413,166
1277428,2
1277476,2
1277483,65
12775,63
1277516,107
1277563,12
1277566,38
1277588,1
1277589,2
12776,119
1277600,12
1277613,10
1277622,2
1277628,2
1277660,2
1277669,15
1277673,8
1277684,2
12777,225
1277703,4
1277718,1
1277730,15
1277731,2
1277741,14
1277753,2
1277762,8
1277771,2
1277787,136
12778,221
1277814,7
1277859,8
1277880,12
12779,186
1277914,51
1278,140
12780,129
1278019,139
1278033,2
12781,63
1278326,1
1278360,12
1278428,65
1278441,65
1278452,11
1278455,2
1278467,2
1278503,71
1278519,141
1278534,139
1278550,10
1278576,28
1278612,1
1278619,12
1278660,2
12787,15
1278711,12
1278734,53
1278738,123
1278779,31
12788,148
1278864,8
1278885,4
1278892,4
1278937,141
1278941,21
1278956,65
1278982,51
1278986,2
1279,189
1279004,122
1279034,5
1279062,2
1279065,71
12791,186
1279116,11
1279155,1
1279201,1
1279232,74
1279234,65
12793,221
1279318,41
1279320,83
1279341,83
1279343,2
1279363,10
1279364,2
12794,123
1279412,2
1279432,63
1279456,21
1279528,1
1279554,8
1279561,12
1279644,2
1279659,2
1279682,41
12797,31
1279759,1
1279763,1
1279798,63
12798,221
1279939,8
1279953,1
1279995,26
128,148
1280,225
1280023,62
1280055,8
12801,225
12802,59
1280283,79
12803,12
12804,109
1280463,9
1280464,166
1280477,1
1280499,6
1280502,2
1280510,12
1280525,15
1280534,2
1280539,2
1280544,12
1280547,2
1280554,12
1280567,1
1280578,15
12806,44
1280608,5
1280622,74
1280637,12
1280642,9
1280652,38
1280664,12
1280674,12
1280692,146
1280694,9
12807,92
1280709,12
1280725,8
1280737,1
1280748,12
1280834,8
1280871,2
1280876,9
1280895,160
1280914,20
1280924,12
1280939,5
1281,123
1281007,73
1281117,1
1281144,42
1281162,1
1281163,5
1281202,13
1281222,5
1281247,8
1281333,113
1281387,74
12814,194
1281428,11
12815,194
1281528,26
1281584,15
1281591,65
1281606,9
1281631,4
1281647,63
1281666,31
1281672,21
1281679,10
12817,227
1281727,65
1281748,74
1281785,12
1281811,31
1281818,15
1281832,15
1281871,12
1282,225
1282190,42
1272170,8
1272179,62
1272187,5
1272198,12
12722,62
1272200,21
1272202,99
1272234,1
1272244,1
1272250,12
1272257,12
1272284,2
1272285,1
1272295,15
12723,63
1272303,119
1272308,2
1272313,12
1272321,63
1272324,2
1272338,2
1272341,6
1272351,11
1272359,12
1272373,58
1272379,12
1272384,15
1272388,146
12724,62
1272417,39
1272441,2
1272454,12
1272458,20
1272466,12
1272475,2
1272479,44
12725,221
1272506,15
1272521,5
1272524,15
1272533,7
1272557,2
1272606,12
1272613,115
1272663,15
1272680,12
1272688,65
1272691,71
1272719,139
1272721,65
1272732,15
1272744,146
1272748,38
1272749,166
1272753,1
1272755,14
1272760,2
1272771,65
1272781,74
1272796,8
12728,63
1272804,74
1272815,38
1272824,2
1272828,1
1272833,1
1272846,14
1272850,71
1272866,2
1272871,2
1272890,148
1272899,2
12729,225
1272908,2
1272911,2
1272925,139
1272927,63
1272932,5
1272966,21
1272968,9
1272971,2
1272979,12
1272996,55
1273,218
1273032,2
1273033,1
1273062,12
1273081,148
1273123,1
1273130,12
1273133,13
1273137,12
1273151,5
1273164,10
1273175,139
1273178,2
1273193,59
12732,71
1273218,1
1273223,65
1273241,8
1273249,149
1273264,8
1273274,12
1273331,129
1273342,1
1273356,2
1273363,66
1273390,4
12734,191
1273419,1
1273426,11
1273431,2
1273441,1
1273442,2
1273456,2
1273461,1
1273464,15
1273466,53
1273482,15
1273488,1
1273498,15
12735,194
1273504,60
1273508,8
1273514,146
1273519,2
1273532,139
1273535,2
1273551,25
1273559,2
1273561,2
1273567,2
1273576,227
1273579,5
1273581,12
1273584,15
12736,139
1273600,14
1273627,146
1273630,12
1273649,33
1273655,74
1282563,4
1282595,2
12826,166
1282646,1
1282693,166
1282711,148
1282714,15
1282726,15
1282757,1
1282759,1
1282761,15
1282783,2
1282789,15
1282790,12
1282794,12
1282800,14
1282801,5
1282819,1
1282822,41
1282826,14
1282829,12
1282857,69
1282858,2
1282869,13
1282876,2
1282881,12
1282896,71
1282897,5
12829,163
1282931,1
1282942,12
1282947,12
1283001,8
1283030,15
1283081,225
1283089,1
1283096,2
1283194,9
12832,164
1283232,2
1283235,5
1283250,12
1283290,121
1283389,12
12834,62
1283454,1
1283463,70
1283489,1
1283513,109
1283531,141
1283577,66
1283607,8
1283659,5
1283691,2
12837,12
1283729,2
12838,12
1283831,166
1283838,2
1283849,127
1283894,51
1283966,51
1283971,13
1284090,5
1284127,21
1284148,31
1284215,1
1284253,8
1284292,12
12843,19
1284324,2
1284356,4
1284451,10
1284492,7
1284510,26
1284552,12
1284576,13
1284600,5
1284602,41
1284624,2
1284679,15
1284693,110
1284710,1
1284734,1
1284741,12
1284778,2
1284801,12
1284814,2
1284822,20
1284893,20
1284950,2
1285,58
1285010,1
1285020,1
1285073,8
1285136,2
1285188,12
1285223,12
1285272,44
1285335,31
1285355,109
12854,121
12855,121
1285565,21
12856,164
1285654,38
1285668,4
1285671,8
12857,139
1285961,12
1285981,12
1285988,2
12860,12
1286090,10
1286093,166
1286142,2
12862,15
1286204,12
1286205,1
1286297,2
12863,139
1286317,1
1286332,71
1286464,1
12866,74
12867,140
1286819,2
1286827,6
1286841,166
1286870,5
1286896,11
1286964,2
1287,189
1287184,12
12872,123
12874,225
1287495,12
12875,136
1287534,71
1287546,12
1287570,141
1287572,2
1287590,2
1287673,1
1287701,12
12878,14
1287893,12
12879,15
1287942,47
1288,88
1288012,8
1288099,74
12881,150
1288145,148
1288147,1
1288227,74
1288258,8
12883,12
1288318,62
1288374,35
1288387,1
12884,87
12885,155
1288525,15
1288734,14
1288751,1
1288887,12
12889,193
1288978,15
1288991,1
12890,193
1289063,9
1289193,5
12892,191
1289220,3
1289222,14
1289227,15
1289239,2
1289249,15
1289263,74
1289276,2
1289284,12
1289331,5
1289332,31
12894,164
1289597,15
12896,51
1289654,65
1289684,15
1289694,139
1289705,1
1289779,4
12899,63
129,229
12900,62
12901,189
12902,113
1290236,11
1290242,1
1290247,10
12903,113
1290304,14
1290385,15
1290397,15
12904,113
1290409,15
1290410,1
1290435,2
1290445,2
1290452,12
1290471,15
12905,176
1290512,12
1290526,15
1290528,62
1290530,2
1290531,8
1290535,44
1290583,1
1290584,2
1290585,2
12906,176
1290626,15
1290640,2
1290641,8
1290650,4
1290660,160
1290713,7
1290720,2
1290736,1
1290739,1
1290742,13
1290754,1
1290756,2
1290773,1
1290794,2
12908,164
1290806,15
1290829,65
1290831,2
1290836,2
1290856,1
1290858,12
1290864,146
1290870,2
1290888,31
1290895,1
1290913,15
1290921,2
1290926,8
1290930,12
1290947,8
1290955,8
1290956,2
1290975,65
1290983,5
1290989,1
1291,221
12910,63
1291001,1
1291005,14
12911,148
1291102,12
1291152,62
12912,225
1291335,8
1291341,2
1291343,1
1291363,15
1291385,2
1291397,14
1291398,2
1291459,12
1291543,15
1291590,2
1291653,8
1291664,12
1291670,1
1291671,1
1291746,1
1291748,1
1291752,15
1291754,13
1291775,62
1291788,2
1291802,14
1291967,12
1291989,1
12920,109
1292002,164
1292063,65
12921,109
12922,109
12923,198
12924,11
1292456,2
1292551,9
1292553,1
1292604,2
1292609,2
1292614,65
1292643,14
1292648,4
1292668,5
1292671,2
12927,140
1292782,74
1292799,69
12929,141
1293011,1
1293023,15
1293027,74
1293029,2
1293032,2
1293037,2
1293053,9
12931,13
1293112,1
1293121,5
1293130,14
1293153,1
1293179,2
1293180,1
1293197,74
12932,13
1293247,12
12933,13
1293636,8
1293833,12
1294,227
12940,123
1294077,110
1294264,1
12944,141
1294540,1
12947,194
12948,63
1294847,65
1294897,5
1295016,2
1295069,2
1295085,15
12951,187
1295109,4
1295140,5
1295166,8
1295190,12
1295192,2
1295198,2
1295199,1
12952,187
12953,164
1295386,148
1295388,166
12954,122
12955,19
12957,12
1295700,12
12958,166
1295905,47
1295909,1
1295929,139
1296,221
12960,193
12961,189
12962,189
1296272,3
1296331,31
1296374,5
1296375,1
12964,191
1296412,12
1282197,1
1282211,36
1282288,123
1282430,1
1282494,65
1282499,1
1287593,1
1287594,14
12876,129
1287612,1
1287629,8
1287634,1
1287635,2
1287666,2
1278154,2
1278182,12
1278185,8
1278188,1
1278198,12
1278230,2
1278251,1
12783,139
1273683,8
1273693,85
12737,139
1273731,2
1273740,1
1273743,7
1273748,5
1273769,12
1291817,15
1291861,74
12919,109
1291920,12
1291925,1
1291928,9
1291939,51
1291942,59
1275606,12
1275611,148
1275612,1
1275616,15
1275623,3
1275686,1
1275688,2
1275690,5
1275695,2
1311345,1
1311406,1
1311449,7
1311453,2
1311459,6
1311476,12
1311588,1
13116,216
1311636,1
1311663,15
1311685,5
1311690,13
13117,216
1311728,15
1311767,15
1311784,227
13118,191
1311816,148
1311864,2
1311873,1
13119,186
1311921,2
13120,107
1312000,8
13121,107
13122,107
1312206,2
1312235,2
1312241,2
1312265,15
1312267,2
13123,107
1312304,1
1312332,12
13125,107
13126,186
1312602,15
1312705,1
1312729,11
13128,12
1312869,2
1312877,1
1312918,5
1313101,10
13132,221
1313249,6
13133,63
13134,63
1313407,2
1313454,10
13135,129
13136,225
1313604,15
1313661,4
1313679,15
13137,194
1313760,36
1313788,5
13138,194
13139,62
1313908,2
1314,62
13140,62
1314006,12
1314097,2
13141,221
1314136,2
1314196,13
1314210,74
1314325,15
1314330,12
1314393,1
1314508,141
1314550,12
1314570,2
1314586,7
13146,164
1314680,2
13148,194
1314851,12
1314855,9
1314858,5
13149,187
1314918,5
1314950,12
1315,225
13150,160
1315015,2
1315046,13
13151,136
1315117,2
13152,129
1315251,1
1315383,166
13154,182
13155,139
13156,129
1315609,69
1315650,15
1315810,11
13159,194
13160,194
1316064,13
13161,221
13162,129
1316235,1
13163,194
1316353,1
1316362,1
13164,139
1316403,1
1316892,8
1317,204
13170,129
13171,189
13172,216
13173,194
13174,216
1317444,2
13175,225
1317583,2
1317623,15
1317675,1
1317719,7
13178,194
1317973,141
1318077,1
13181,225
13182,129
1318211,1
13187,198
1318717,2
1318721,4
1318775,12
1318786,15
1318887,15
13189,63
1319,194
13190,225
13191,148
13192,148
1319322,15
13194,14
1302676,2
1302702,12
1302713,13
1302740,12
1302768,12
1302787,5
1302799,15
1302830,1
1302890,12
1302892,15
1302912,9
1303020,12
13031,216
1303115,12
1303127,4
1303136,2
13032,216
1303200,5
1303223,15
1303262,2
1303296,62
1303299,12
13033,216
1303308,6
1303340,6
13034,216
1303410,1
1303430,69
1303460,1
1303469,73
1303495,1
13035,221
1303525,10
1303539,65
1303576,1
1303588,2
13036,187
1303638,1
1303642,8
1303680,15
13037,63
1303707,15
1303744,2
13038,164
1303800,9
1303805,14
1303812,9
1303831,146
1303832,15
1303877,1
13039,164
1303907,2
1303920,6
1303934,15
1303958,148
1304,92
1304002,12
1304017,10
1304023,2
1304043,12
1304075,2
1304149,2
1304173,5
13042,167
1304218,1
1304239,2
1304288,2
1304290,12
1304294,5
1304327,12
1304341,59
1304342,5
1304367,15
1304400,2
1304450,12
1304492,12
13045,63
1304514,2
1304518,1
1304535,12
1304562,129
1304584,2
1304638,10
1304644,2
1304693,15
1304724,1
1304728,8
1304742,15
1304744,67
1304764,65
1304778,3
1304790,15
1304797,14
1304800,41
1304822,1
1304913,8
1304966,1
1305038,12
1305060,1
1305077,8
1305099,2
13051,194
1305141,12
1305171,2
13052,140
1305204,15
1305214,1
1305278,15
13053,62
1305316,146
1305320,1
1305321,2
1305328,1
1305382,2
1305431,6
1305455,15
13055,12
1305509,2
1305525,1
1305526,2
1305527,1
1305541,2
1305547,5
13056,148
1305634,1
1305656,1
1305682,2
1305683,1
1305703,2
1305834,38
1305869,1
1305882,2
1305884,2
1305888,12
1305921,9
1305927,15
1305934,15
1305942,6
1305983,2
1305992,15
1305999,2
1306,194
13060,164
1306174,11
1306185,2
1306224,15
1306251,2
13063,164
1306312,12
1306361,1
1306369,141
1306381,1
13064,164
1306409,1
1306433,1
1306442,1
1306444,15
1306460,15
1306461,2
1306478,9
13065,164
1306506,14
1306526,15
1306534,8
1306566,1
1306573,2
1306592,12
13066,164
1306620,15
1306670,2
13067,164
1306705,2
1306720,167
1306729,15
1306746,2
1306750,8
1306771,1
1306790,2
13068,164
1306808,2
1306845,15
1306886,10
13069,164
1306908,5
1306929,2
1306933,5
1306952,15
1306974,8
1307,227
13070,194
1307013,160
13071,194
13072,107
1307235,1
1307265,1
13073,65
1307341,74
1307356,13
1307357,8
1307361,47
1307386,15
13074,189
1307408,2
1307472,7
1307551,8
1307565,15
1307582,11
13076,58
1307640,2
1307652,11
1307659,13
1307757,5
1307814,9
1307826,12
1307846,9
1307869,9
1307881,2
1307896,15
13079,216
1307939,2
1307940,12
1307944,15
1308000,9
1308066,9
1308103,2
1308156,5
1308196,12
13082,216
1308239,46
1308402,1
1308491,2
1308495,1
13085,216
1308550,12
1308658,25
1308674,15
1308681,15
1308768,2
1308806,8
1308812,2
1308819,2
1308866,2
13089,44
13090,189
1309013,99
1309047,15
13092,189
1309214,15
1309272,1
1309291,2
13093,65
1309309,2
1309364,12
13094,63
1309401,10
1309481,36
13095,189
1309506,2
13096,194
1309647,2
13097,129
13098,221
1309814,12
1309882,139
13099,216
1309972,15
131,194
1310,227
13100,221
1310084,8
1310109,1
1310183,139
1310203,2
1310207,102
1310345,2
1310376,2
1310390,63
1310460,2
1310474,2
1310532,1
1310548,7
1310605,2
1310662,1
1310691,1
13108,99
1310814,2
1296423,12
1296431,14
1296443,12
1296460,1
1296462,9
12965,191
1297,164
1297017,63
12972,189
1297347,63
12974,127
12975,127
1297680,69
1297690,63
1297691,2
1297694,5
12977,127
1297710,65
1297722,1
1297726,41
1297731,1
1297753,1
1297758,163
1297766,1
1297776,25
1297796,15
1297798,2
12978,60
1297800,15
1297814,8
1297854,2
1297861,35
1297871,63
12979,225
1298,191
12981,221
12982,221
12983,221
12984,14
12985,139
1298536,11
1298569,1
12986,139
1298606,4
1298635,1
1298647,26
1298652,2
1298662,5
1298695,2
1298696,5
12987,38
1298961,65
1299,139
12990,194
1299294,166
1299391,12
1299412,12
1299455,15
1299461,2
1299471,2
1299481,12
1299486,12
1299522,12
1299546,8
1299552,7
1299574,1
1299584,12
1299593,15
12996,63
1299640,10
13,229
130,166
13000,87
13001,225
13002,186
13003,62
13005,194
1300570,80
13007,194
13008,194
1300873,2
13009,194
13010,63
1301120,8
1301131,14
1301147,2
1301164,12
1301210,1
1301284,10
1301323,141
1301329,15
1301334,12
1301347,1
1301359,11
1301440,9
1301441,9
1301464,2
1301481,46
1301502,14
1301507,8
1301543,4
1301550,1
1301551,6
1301572,20
1301584,1
1301636,2
1301679,15
1301686,2
1301722,160
1301741,2
1301773,14
1301792,5
13018,216
1301803,15
1301849,8
13019,14
1301965,9
1301970,13
1301981,69
1302,225
13020,140
1302037,15
1302062,204
1302089,12
1302141,2
1302177,12
1302186,13
1302208,31
1302239,65
1302307,1
1302313,1
1302334,2
1302349,8
1302354,2
1302394,2
1302395,1
13024,63
1302404,5
1302407,156
1302453,5
1302458,161
1302478,15
1302545,15
13202,186
1320203,1
1320208,69
1320262,2
13203,186
13206,166
1320662,10
13207,166
13208,140
1321,61
13211,74
13212,186
13218,194
13220,194
13221,194
13222,194
13223,194
13225,194
13226,194
13229,14
1323,129
13230,14
13234,193
13235,193
1323553,148
1323588,5
